"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"c6c088457ab5bb851eb1f5c49ea92b24","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"62c708405dd9974249293226c3547330","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"6dde32bf58ed25ed4fd5a8e6fdeb6fa1","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"e27e24bd1763943514052c4fd6724fa1","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"0ebbf1b3535520d44574693ac9996bc0","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"5aefa6ceac20d36c8c33c432d1dfde7c","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"0309ad299e53d3c35aa266bfc45fb56f","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"2de8c40c85ed7c0528dea747ce9c6f58","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"624f7458c556b976dd66b17ad48bbd0a","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"c7518531124a2d6d160717b1a508713e","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"16f262347969c29f19624ac7b776f3ca","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"7167c46c4591cb7ff3c3098c6a7f7a9f","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"89a9937ef6cd38b37f4ae1bf8ab13fec","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"4d8dd64df4ffda19e38bdd8e22c5fa26","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"024bfe769ab2f76528df4d30123d90f4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"4a7d6e23f5da5cc0d22b6636262752b7","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"65b3b58648ca4c3a782bb0a894aa5d42","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"3b54b28619def79d59b7083173f4d080","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"2b2ef93955a0e7fc9940b16759cf6c2a","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"b6be5fee7d055f0e63fb7698c82c9141","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"1c689b9b9479d62a59e4d5cf87a0f334","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"780c404c12cec7d558d79728ff0c56b3","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"b7f7b36babe832df5dce1b3c229807ca","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"0db9fc2e6ad68bd72fad459d5db257e5","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"047fca7fc907e4be5ba004ca1478d8bb","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"17b6c480320728f803f52e1ab4e495f1","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"a1d260ba6a61abf12cc1fef4ea87dcdb","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"f521200f7d309465ddd1b723d078d95a","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"93e140c56036d7a32e0603bb1fa97375","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"c8d037e050278980ec4120f9eb1e4d5b","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"45ff0bb6fdcc03a754284c78a9a3bb21","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"0f604da24164e8bd8d29a9ebf5f276e4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"4d3716148d258ae1a0bc49a121d68888","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"aa18a78cec41d0000b76c47591e7062e","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"3941c4a5a1b217ecee2b2ffd91c14f29","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"58c4cb4c6173ea7cf3e15f9855e51ea4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"21b4a956736c415dd280d50ffe33a4f8","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"3262a73ae02edc4f5005db08bc3a68f6","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"275fbdaf76afb2ddeafdd75f3f7c3895","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"e09316569ba4b5d5f3428b4c57e95ee4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"2a6338e2218fe791f956cae08b2ff459","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"53cddc49fabbdf696366a78df2558656","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA
"b23edc959acd2e8af8f11e8eaec19555","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"6a55f01975e21af110a0ed12bd13d1a8","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"f6a9eb1b56db38fe566c299e3609a486","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"759b31f87f620c8b2dc7d5551c24b623","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"e47d62af2262afce1cd04faaad1620a1","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"318f895f95da9a1725a745f1f8759b88","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"c922cb9bd06f11f0119108538d2dc3df","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"7984f1cd22e30fdf65fd3e4c5038e853","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"79f4a6b57a1356c76810236516839199","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"42f4ebb3b7f5491455017b61b538f402","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"139a7efc0a2ecbea2edfec3f0bfea2f5","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"92f3760214af916218d00aaa3a7f43fa","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"4f9577a9ec95717acd97056ebb492cc6","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"94c3e049033e24a9a0790adc87d4e8d2","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"dfc69074d4a8a05116d49ec48b3fe00c","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"1322f1370ccced0c1dd5f761c4d5f6f3","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"fd69953e3f3fd6bb77932541c2cf8965","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"e63cb0b8cdb420d52d755057c3eee202","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"75e410f681b50b4565c4df1d09f6839e","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"a7cf4c192ed3ac774a9b5c3317ec8872","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"b1a981fb3cf40f19bae316b9bde71f19","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"cd6f49c8c759fc646bafb3349d6b6f70","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"0dd01b13b32c840bd2c753b4e13f1ed8","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"4c8fc57f1d7886a308ae819f93b830ae","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"c0403f76c8c9acc0b67048d37141f392","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"64ed6f7a1977327a1a55c4fab82e5142","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"d2d60216eb2cc239de61150e985ea50f","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"26448a495867807bdced9ad7db04114f","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"ce29fe8dd673e9aafdc4a2a6887a6ed5","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"f6c968849bd0ed65bb91fdd668e010b5","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"e7d21e77fb07a52d07f6e061fa588e92","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"38eb7a2395dcbe7827e69710620bbc94","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"226ee4d43793ec92c4a37eae76a630bc","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"29b39f97fadaefdcb415f960b0a36036","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"aa44156c245d24831ce0771aa3519369","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"a2f825b4aedd836bb57a7a91aac26813","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"3c81194e13a645857d6f7f1c74c3fb05","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"904addfaf9e4288c3b2bb4e335897349","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"2008f07bb40d2c763e0d14857decea2d","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"a0d53b0c9a8adcde1c59cb24749f8ed1","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"cfc1fdcd6b996b9a9df45854a8151be6","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"a2ce9959302a2ad5fa6ab19a0dee3fec","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"f588e26ac7b06e995c7179ae8c0948cd","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"74c28e8c5046e43b644e02948137c4f4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"77eb4ab5b4b721ab97bded27837d42ac","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"1929a049acd0e938f818d2c29172c0de","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"66453756b5540d676a9062fdbcf44606","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"dcc06284453850aa4d31796bc97f1993","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"4a02ceae6627dd51bf7b3a847ddc112a","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"44536954c9bf1ee8c9c0c05e223d00b2","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"4f4d282929f88b702fc9dc189ad96ffe","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"ec31743c2d6444e1d7617b16b97f30ee","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"add88bef9a34747a6dc9dc65913af311","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"66e56b85972681ef07f874d53cc285f4","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"7879d94866635a6df0453c497450d346","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"76d43e8e88f1f8a50f5a9bb7af7068de","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"40d7385ea729a8fd0aca762c802235bb","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"b2419663e1b113e0c2104f5a8e30e639","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"eba24541d22b776cbce8be8a22d742fe","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"37ced7346328ea7629c1d79e1dcf1628","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"806aa0ceafe588d8d265052b8c0202fa","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"2b51685315c9a45b8a3efc64fe4ee404","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"7128171013996c06a76338431b2bcec0","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"14eaa50e2ae2d18f5eba4239f4ed2a14","Bacteria","Cyanobacteria","4C0d-2","MLE1-12",NA,NA,NA
"6226787c59f9cdfa4fd71c1a1a701323","Bacteria","Cyanobacteria","4C0d-2","MLE1-12",NA,NA,NA
"f52bddb83e8f23593f1d44cbe647e6b3","Bacteria","Cyanobacteria","4C0d-2","MLE1-12",NA,NA,NA
"6f3cab0b55c05d035a9e766c2d4b69cb","Bacteria","Cyanobacteria","4C0d-2","YS2",NA,NA,NA
"9c65e53802fd400a5ded7997e0045f1b","Bacteria","Cyanobacteria","4C0d-2","YS2",NA,NA,NA
"270ed12945ba196b3fe5e221d724f545","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus",NA
"ce36a2c7058fbe3781eff4e166999f93","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus",NA
"c15f993b840ff9cb9d165a00cc079698","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus",NA
"3a64a009c3ebac218bc5ce104309c369","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus",NA
"41d17b47f54729448288a29116b942fb","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"30d4e5175e3fd84abd15937454f633db","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"8866a46ac63462e9c71f20b595cf11ee","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"3e2f486758ba7f61ddd80232e82920bf","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"0511086743b04c55afa617a8b129e07d","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"a9d2f14ce66e213256d7cd460b4fa299","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"378d93946fc52c3b109489449bbb1ddb","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"ebe980859e94a665aefce7c931289e89","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"5c7fe9dfbedb71ab0e28abe4b03794cf","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"720df0ac77bb935aaf3ec06a56eb29b2","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"b8ad8e4c7cfc60dc1c7e3d1356897f08","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"6f7b1d38dd7a3490fb1dd109d910bcb2","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"185f4a9b811f3462a00df69dd70195c6","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"0fb071ca7b3a0758eba6fecbab00ff49","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"e419f8c2d0dc8e07f251daa16884bd08","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"50bf62f4b71fb4b01bc6d37f33f1f1a1","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"5b56b3e8cc64b88b74b6f290a3ec13d9","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"6da45f9ccc3a8353932b9a3297eaba62","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"4c49d042e032508844eab21854c00243","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"1be84ef4cdc96c708fb60c66a5986d93","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"90e7b49e4ab47a9516fb1976e171e126","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"b4dc9ca18104e076c8c5a4d6efc74f8a","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"9e6939f255d11a654d56a47c92ebdd1c","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"838322f1bac22477917d38641d38602a","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"e1426f769036367ebc524eef3613ff26","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"2547c4decb0ff67a6c943030e25db236","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"0ec355f3beba64d789f823a815353b68","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"eff4b7394283d4ffa55a68e8ffb566f2","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA
"bd5a7c10d2fa731e292efb240f1cd778","Bacteria","Cyanobacteria","Chloroplast","Cryptophyta",NA,NA,NA
"dd23b5eb9651bd05b5e51896eb783e5a","Bacteria","Cyanobacteria","Chloroplast","Cryptophyta",NA,NA,NA
"13a33a621f049896f2a7ceca3db32ff5","Bacteria","Cyanobacteria","Chloroplast","Cryptophyta",NA,NA,NA
"0a10656aa1869c3d36abfa0ac3556eef","Bacteria","Cyanobacteria","Chloroplast","Cryptophyta",NA,NA,NA
"b5f3cfc3d7fb5e32d10b6ab51014420e","Bacteria","Cyanobacteria","Chloroplast","Cryptophyta",NA,NA,NA
"422cbda1f5bfaae7e749e770dff4ce01","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta",NA,NA,NA
"714ab0bad6c1cca5efa1b3f88700dfa7","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta",NA,NA,NA
"f685dcc5c99dc30157c0ec6c611aa110","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta","Trebouxiophyceae","Chloroidium","saccharophilum"
"c6a58b35c7f291854d005483bf18cf8c","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"f14882ce6043b4c4e99e831fe9b5e817","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"66c60c382721334038d11f20d349db35","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"a9addb3c2d480ea59f8645d078c3a8e1","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"c79b6aee7b648e49c71f56a470d976e5","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"4b54ca7238f26d9f9d98dc059bbf4ae1","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"a28f5f5228507b2d2e05282511da8438","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"461c8bcc61904b584d64db54639d6140","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"f3d71fe2c4335afdc820ddc10848bd08","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"2414db785842a9a754bc60d0a2f107ac","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"d1b3517134735751d2494eba01ebd3b7","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"490fff288d8ab53d66031a6116de406e","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"3c2e96508d1bbf72777aaf515b9a967f","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"adef6eae78627e9e28f2df000c1faa07","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"5aa40bf5795f15f155ae94955b27f373","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"e8bb16cf2e549925ee559cd5d4909122","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"1ab2af8f9e57736e28d167ff3a1e95e2","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"15a63298c7975de08a0fe2de28547d1d","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"d9d2f0c9471b8d58cc4541cd98c3bc8d","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"d1d3a9275d5dba113136055ad04b66fa","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"43a3b08e7ce24f729ccc04843898a826","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"04900946fd039f0d94ed5f6e15099862","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"6624162528b41049c8ab8df1ed17d13e","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"c46861c0ecf3caefeeeb172d861d3ac6","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"24491200ad10c29694de4b943dfeb198","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"b38a1c0beb5032289cd503cb9d199127","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"2e713e2dbed08e29f85c1467ae296c5d","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"49ecbdd98e870554934866ba0e63004f","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"ef15d96b3fb473343ec3774ee92b65e9","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"0534f55a8819788ebe9c2e55d937c510","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
